0
0
0.508
11.972
30.188
52.505
77.381
90.725
109.73
141.106
163.553
175.008
167.646
188.115
197.006
187.26
191.426
186.071
187.45
181.956
169.137
152.411
132.734
110.37
79.834
57.687
34.228
14.742
1.895
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
